00:00	-	237
00:30	-	237
05:45	-	237
06:00	-	237
06:15	-	237
06:25	-	237
06:40	-	237
06:55	-	237
07:07	-	237
07:20	-	237
07:25	-	237
07:30	-	237
07:38	-	237
07:50	-	237
08:00	-	237
08:10	-	237
08:20	-	237
08:30	-	237
08:40	-	237
08:50	-	237
09:00	-	237
09:10	-	237
09:20	-	237
09:30	-	237
09:40	-	237
09:52	-	237
10:05	-	237
10:16	-	237
10:25	-	237
10:38	-	237
10:47	-	237
10:59	-	237
11:11	-	237
11:23	-	237
11:40	-	237
11:50	-	237
11:59	-	237
12:10	-	237
12:15	-	237
12:25	-	237
12:35	-	237
12:45	-	237
12:55	-	237
13:05	-	237
13:18	-	237
13:25	-	237
13:35	-	237
13:45	-	237
13:50	-	237
14:00	-	237
14:05	-	237
14:15	-	237
14:25	-	237
14:37	-	237
14:45	-	237
14:55	-	237
15:05	-	237
15:15	-	237
15:25	-	237
15:35	-	237
15:45	-	237
15:55	-	237
16:05	-	237
16:15	-	237
16:25	-	237
16:35	-	237
16:45	-	237
16:55	-	237
17:05	-	237
17:15	-	237
17:25	-	237
17:35	-	237
17:45	-	237
17:55	-	237
18:05	-	237
18:15	-	237
18:25	-	237
18:35	-	237
18:45	-	237
18:55	-	237
19:05	-	237
19:20	-	237
19:32	-	237
20:00	-	237
20:20	-	237
20:40	-	237
21:00	-	237
21:30	-	237
22:00	-	237
22:30	-	237
23:00	-	237
23:30	-	237
